,ID_ INCIDENCIA,TEMP_F1,ESTADO_TEMP,FECHA_INSPECCION,TAG_EQUIPO,DESCRIPCION_COMPONENTE,RUTA_INSP,LADO_POLIN
233,39c28e3e,60.0,REQUIERE CAMBIO,02/06/2025,531-26-1100,REDUCTOR,R004,LADO ACCIONAMIENTO
234,39c28e3ecopy,60.0,REQUIERE CAMBIO,14/05/2025,531-26-1100,REDUCTOR,R004,LADO ACCIONAMIENTO
235,f4813458,17.0,NORMAL,14/05/2025,531-26-1101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
236,7a6dead3,48.0,ENFRIAR,02/06/2025,531-26-1101,REDUCTOR,R004,
237,fe46a51e,13.0,NORMAL,02/06/2025,531-26-1101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
238,8f977c90,37.0,ENFRIAR,02/06/2025,531-26-1101,REDUCTOR,R004,LADO ACCIONAMIENTO
239,d8b473d1,16.0,NORMAL,02/06/2025,531-26-2101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
240,d1e59f6a,35.0,ENFRIAR,02/06/2025,531-26-2101,REDUCTOR,R004,LADO ACCIONAMIENTO
241,d26d4538,19.0,NORMAL,02/06/2025,531-26-2101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
242,65207825,51.0,ENFRIAR,02/06/2025,531-26-2101,REDUCTOR,R004,LADO ACCIONAMIENTO
243,8013eb88,23.0,NORMAL,02/06/2025,531-26-2100,POLÍN ENVOLVENTE,R004,LADO LIBRE
244,1b8f27a7,16.0,NORMAL,02/06/2025,531-26-2100,POLÍN ENVOLVENTE,R004,LADO ACCIONAMIENTO
245,e8dc5d89,21.0,NORMAL,02/06/2025,531-26-1100,POLÍN ENVOLVENTE,R004,LADO LIBRE
246,2e71a736,16.0,NORMAL,02/06/2025,531-26-1100,POLÍN ENVOLVENTE,R004,LADO ACCIONAMIENTO
247,eadb5f1d,17.0,NORMAL,03/06/2025,531-26-1124,POLÍN COLA,R005,LADO LIBRE
248,49a8b4af,17.0,NORMAL,03/06/2025,531-26-1124,POLÍN COLA,R005,LADO ACCIONAMIENTO
249,0c91f159,12.0,NORMAL,03/06/2025,531-26-1124,POLÍN CONDUCIDO CONTRAPESO,R005,LADO ACCIONAMIENTO
250,8525e68b,15.0,NORMAL,03/06/2025,531-26-1124,POLÍN CONDUCIDO CONTRAPESO,R005,LADO ACCIONAMIENTO
251,936ab4b2,32.0,ENFRIAR,03/06/2025,531-26-1124,POLÍN MOTRIZ,R005,LADO LIBRE
252,921f0e56,37.0,ENFRIAR,03/06/2025,531-26-1124,POLÍN MOTRIZ,R005,LADO ACCIONAMIENTO
253,95ec00cf,51.0,ENFRIAR,03/06/2025,531-26-1124,REDUCTOR,R005,LADO ACCIONAMIENTO
254,bd99fb7d,17.0,NORMAL,03/06/2025,531-26-1152,POLÍN COLA,R005,LADO LIBRE
255,7286d711,24.0,NORMAL,03/06/2025,531-26-1152,POLÍN COLA,R005,LADO ACCIONAMIENTO
256,0b3beff6,48.0,ENFRIAR,03/06/2025,531-26-1152,REDUCTOR,R005,LADO ACCIONAMIENTO
257,4f9488c7,36.0,ENFRIAR,03/06/2025,531-26-1152,POLÍN MOTRIZ,R005,LADO ACCIONAMIENTO
258,ce98b2a7,30.0,ENFRIAR,07/07/2025,531-26-1152,POLÍN MOTRIZ,R005,LADO ACCIONAMIENTO
259,c8983429,26.0,NORMAL,03/06/2025,531-26-2120,POLÍN MOTRIZ,R005,LADO ACCIONAMIENTO
260,1c709939,34.0,ENFRIAR,03/06/2025,531-26-2120,REDUCTOR,R005,LADO ACCIONAMIENTO
261,2867330c,17.0,NORMAL,03/06/2025,531-26-2120,POLÍN MOTRIZ,R005,LADO LIBRE
262,d9064d4c,12.0,NORMAL,03/06/2025,531-26-2120,POLÍN COLA,R005,LADO LIBRE
263,0472930b,11.0,NORMAL,03/06/2025,531-26-2120,POLÍN COLA,R005,LADO ACCIONAMIENTO
264,8a8099e9,11.0,NORMAL,03/06/2025,531-26-2121,POLÍN COLA,R005,LADO ACCIONAMIENTO
265,f64746c8,10.0,NORMAL,03/06/2025,531-26-2121,POLÍN COLA,R005,LADO LIBRE
266,c1b59aba,34.0,ENFRIAR,03/06/2025,531-26-2121,POLÍN MOTRIZ,R005,LADO ACCIONAMIENTO
267,1f9533b1,21.0,NORMAL,03/06/2025,531-26-2121,REDUCTOR,R005,LADO ACCIONAMIENTO
268,2bced3d7,14.0,NORMAL,03/06/2025,531-26-2121,REDUCTOR,R005,LADO LIBRE
269,cf1f6b92,12.0,NORMAL,03/06/2025,531-26-1120,REDUCTOR,R005,LADO LIBRE
270,faac96e3,39.0,ENFRIAR,03/06/2025,531-26-1120,POLÍN MOTRIZ,R005,LADO ACCIONAMIENTO
271,d87a82e7,25.0,NORMAL,07/07/2025,531-26-1120,REDUCTOR,R005,LADO ACCIONAMIENTO
272,79cd2c38,34.0,ENFRIAR,03/06/2025,531-26-2152,POLÍN MOTRIZ,R005,LADO ACCIONAMIENTO
273,038e2cad,43.0,ENFRIAR,03/06/2025,531-26-2152,REDUCTOR,R005,LADO ACCIONAMIENTO
274,57269eee,25.0,NORMAL,03/06/2025,531-26-2152,POLÍN MOTRIZ,R005,LADO LIBRE
275,6aeacc7b,14.0,NORMAL,03/06/2025,531-26-2152,POLÍN COLA,R005,LADO LIBRE
276,fce71724,15.0,NORMAL,03/06/2025,531-26-2152,POLÍN COLA,R005,LADO ACCIONAMIENTO
277,9d5d8ba3,10.0,NORMAL,03/06/2025,531-26-1120,POLÍN COLA,R005,LADO LIBRE
278,00bfbeb7,10.0,NORMAL,03/06/2025,531-26-1120,POLÍN COLA,R005,LADO ACCIONAMIENTO
279,ef4f7d56,10.0,NORMAL,03/06/2025,531-26-1121,POLÍN COLA,R005,LADO ACCIONAMIENTO
280,7e0a8d95,10.0,NORMAL,03/06/2025,531-26-1121,POLÍN COLA,R005,LADO LIBRE
281,4561965b,36.0,ENFRIAR,03/06/2025,531-26-1121,POLÍN MOTRIZ,R005,LADO ACCIONAMIENTO
282,c3222ac9,21.0,NORMAL,03/06/2025,531-26-1121,POLÍN MOTRIZ,R005,LADO ACCIONAMIENTO
283,6bcb390f,14.0,NORMAL,03/06/2025,531-26-1121,POLÍN MOTRIZ,R005,LADO LIBRE
284,cca288e1,13.0,NORMAL,03/06/2025,531-26-2124,POLÍN COLA,R005,LADO LIBRE
285,57e148f5,13.0,NORMAL,03/06/2025,531-26-2124,POLÍN COLA,R005,LADO ACCIONAMIENTO
286,a960fc24,11.0,NORMAL,03/06/2025,531-26-2124,POLÍN CONDUCIDO CONTRAPESO,R005,LADO LIBRE
287,ae161634,12.0,NORMAL,03/06/2025,531-26-2124,POLÍN CONDUCIDO CONTRAPESO,R005,LADO LIBRE
288,12930a3e,25.0,NORMAL,03/06/2025,531-26-2124,POLÍN MOTRIZ,R005,LADO LIBRE
289,246ad4e2,20.0,NORMAL,03/06/2025,531-26-2124,POLÍN MOTRIZ,R005,LADO ACCIONAMIENTO
290,d0d4079d,59.0,REQUIERE CAMBIO,03/06/2025,531-26-2124,REDUCTOR,R005,LADO ACCIONAMIENTO
291,bcf05ef6,18.0,NORMAL,04/06/2025,531-26-3011,POLÍN COLA,R003,LADO LIBRE
292,13b9de3d,12.0,NORMAL,04/06/2025,531-26-3011,POLÍN COLA,R003,LADO ACCIONAMIENTO
293,cb46111e,30.0,ENFRIAR,04/06/2025,531-26-3011,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
294,cb46111ecopy,30.0,ENFRIAR,16/06/2025,531-26-3011,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
295,5aa0f7a7,43.0,ENFRIAR,04/06/2025,531-26-3011,REDUCTOR,R003,LADO ACCIONAMIENTO
296,c62f713a,19.0,NORMAL,04/06/2025,531-26-3050,POLÍN COLA,R003,LADO LIBRE
297,a329fc08,16.0,NORMAL,04/06/2025,531-26-3050,POLÍN COLA,R003,LADO ACCIONAMIENTO
298,3584bcaa,15.0,NORMAL,04/06/2025,531-26-3006,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
299,4ec92895,27.0,NORMAL,04/06/2025,531-26-3006,REDUCTOR,R003,LADO ACCIONAMIENTO
300,22629e3c,11.0,NORMAL,04/06/2025,531-26-3006,POLÍN COLA,R003,LADO ACCIONAMIENTO
301,cf4e84f4,13.0,NORMAL,04/06/2025,531-26-3006,POLÍN COLA,R003,LADO LIBRE
302,2477c380,19.0,NORMAL,04/06/2025,531-26-3006,POLÍN MOTRIZ,R003,LADO LIBRE
303,b2e9b699,30.0,ENFRIAR,04/06/2025,531-26-3050,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
304,e98990f6,34.0,ENFRIAR,04/06/2025,531-26-3050,REDUCTOR,R003,LADO ACCIONAMIENTO
305,87c5ebf2,23.0,NORMAL,04/06/2025,531-26-3050,POLÍN MOTRIZ,R003,LADO LIBRE
306,d4612e5c,21.0,NORMAL,04/06/2025,531-26-6002,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
307,f3db891b,37.0,ENFRIAR,04/06/2025,531-26-6002,REDUCTOR,R003,LADO ACCIONAMIENTO
308,0994905a,13.0,NORMAL,04/06/2025,531-26-6002,POLÍN COLA,R003,LADO ACCIONAMIENTO
309,d2313e52,13.0,NORMAL,04/06/2025,531-26-6002,POLÍN COLA,R003,LADO LIBRE
310,25706d6e,20.0,NORMAL,04/06/2025,531-26-6002,POLÍN MOTRIZ,R003,LADO LIBRE
311,ae5c1117,19.0,NORMAL,06/06/2025,531-26-914,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
312,e13bc044,40.0,ENFRIAR,06/06/2025,531-26-914,REDUCTOR,R008,LADO ACCIONAMIENTO
313,e13bc044c,40.0,ENFRIAR,10/06/2025,531-26-914,REDUCTOR,R008,LADO ACCIONAMIENTO
314,bbbee1be,19.0,NORMAL,06/06/2025,531-26-914,POLÍN COLA,R008,LADO LIBRE
315,e089b169,10.0,NORMAL,10/06/2025,531-26-914,POLÍN COLA,R008,LADO LIBRE
316,75b96429,10.0,NORMAL,06/06/2025,531-26-914,POLÍN COLA,R008,LADO ACCIONAMIENTO
317,47b0b4d2,18.0,NORMAL,06/06/2025,531-26-915,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
318,e7a48104,37.0,ENFRIAR,06/06/2025,531-26-915,REDUCTOR,R008,LADO ACCIONAMIENTO
319,c154e7bc,12.0,NORMAL,06/06/2025,531-26-915,POLÍN COLA,R008,LADO LIBRE
320,6f77fe7d,10.0,NORMAL,06/06/2025,531-26-915,POLÍN COLA,R008,LADO ACCIONAMIENTO
321,20f40af2,14.0,NORMAL,06/06/2025,531-26-916,POLÍN COLA,R008,LADO ACCIONAMIENTO
322,02647f12,41.0,ENFRIAR,06/06/2025,531-26-916,REDUCTOR,R008,LADO ACCIONAMIENTO
323,51144bcf,22.0,NORMAL,06/06/2025,531-26-916,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
324,8cdbeb44,15.0,NORMAL,06/06/2025,531-26-916,POLÍN MOTRIZ,R008,LADO LIBRE
325,281f5c12S,14.0,NORMAL,06/06/2025,531-26-903,POLÍN COLA,R008,LADO LIBRE
326,856479fe,15.0,NORMAL,10/06/2025,531-26-903,POLÍN COLA,R008,LADO LIBRE
327,a4cb8d28S,14.0,NORMAL,06/06/2025,531-26-903,POLÍN COLA,R008,LADO ACCIONAMIENTO
328,e1fc8bb8,16.0,NORMAL,10/06/2025,531-26-903,POLÍN COLA,R008,LADO ACCIONAMIENTO
329,e9f44ca8c,13.0,NORMAL,06/06/2025,531-26-903,POLÍN MOTRIZ,R008,LADO LIBRE
330,e9f44ca8,13.0,NORMAL,10/06/2025,531-26-903,POLÍN MOTRIZ,R008,LADO LIBRE
331,2437bf5dvV,12.0,NORMAL,06/06/2025,531-26-903,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
332,2437bf5d,11.0,NORMAL,10/06/2025,531-26-903,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
333,946da586c,35.0,ENFRIAR,06/06/2025,531-26-903,REDUCTOR,R008,LADO ACCIONAMIENTO
334,946da586,35.0,ENFRIAR,10/06/2025,531-26-903,REDUCTOR,R008,LADO ACCIONAMIENTO
335,6804a462c,14.0,NORMAL,06/06/2025,531-26-904,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
336,e4525c5b,16.0,NORMAL,10/06/2025,531-26-904,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
337,72bbfce0c,44.0,ENFRIAR,06/06/2025,531-26-904,REDUCTOR,R008,LADO ACCIONAMIENTO
338,72bbfce0,43.0,ENFRIAR,10/06/2025,531-26-904,REDUCTOR,R008,LADO ACCIONAMIENTO
339,5df88ce7C,17.0,NORMAL,06/06/2025,531-26-904,POLÍN MOTRIZ,R008,LADO LIBRE
340,ef5eb73b,6.0,NORMAL,10/06/2025,531-26-904,POLÍN MOTRIZ,R008,LADO LIBRE
341,e836042dA,12.0,NORMAL,06/06/2025,531-26-905,POLÍN COLA,R008,LADO LIBRE
342,338d30ae,3.0,NORMAL,10/06/2025,531-26-905,POLÍN COLA,R008,LADO LIBRE
343,18d48853C,10.0,NORMAL,06/06/2025,531-26-905,POLÍN MOTRIZ,R008,LADO LIBRE
344,5a5eda5c,12.0,NORMAL,10/06/2025,531-26-905,POLÍN MOTRIZ,R008,LADO LIBRE
345,5884ef54c,32.0,ENFRIAR,06/06/2025,531-26-905,REDUCTOR,R008,LADO ACCIONAMIENTO
346,5884ef54,32.0,ENFRIAR,10/06/2025,531-26-905,REDUCTOR,R008,LADO ACCIONAMIENTO
347,506ab24fc,13.0,NORMAL,06/06/2025,531-26-905,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
348,6492f48a,10.0,NORMAL,10/06/2025,531-26-905,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
349,76ec4e76c,12.0,NORMAL,06/06/2025,531-26-906,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
350,969910a0,9.0,NORMAL,10/06/2025,531-26-906,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
351,9ed60170c,25.0,NORMAL,06/06/2025,531-26-906,REDUCTOR,R008,LADO ACCIONAMIENTO
352,9ed60170,25.0,NORMAL,10/06/2025,531-26-906,REDUCTOR,R008,LADO ACCIONAMIENTO
353,b7a862da,25.0,NORMAL,14/08/2025,531-26-905,POLÍN COLA,R008,LADO ACCIONAMIENTO
354,2fadbf3cDA,11.0,NORMAL,06/06/2025,531-26-905,POLÍN COLA,R008,LADO ACCIONAMIENTO
355,cba7131dS,7.0,NORMAL,10/06/2025,531-26-905,POLÍN COLA,R008,LADO ACCIONAMIENTO
356,15f2b0afSD,18.0,NORMAL,19/06/2025,531-26-905,POLÍN COLA,R008,LADO ACCIONAMIENTO
357,2fadbf3cF,11.0,NORMAL,25/06/2025,531-26-905,POLÍN COLA,R008,LADO ACCIONAMIENTO
358,0e62a18cG,12.0,NORMAL,04/07/2025,531-26-905,POLÍN COLA,R008,LADO ACCIONAMIENTO
359,25d72d0aH,24.0,NORMAL,11/07/2025,531-26-905,POLÍN COLA,R008,LADO ACCIONAMIENTO
360,5328cf0dA,8.0,NORMAL,05/09/2025,531-26-905,POLÍN COLA,R008,LADO ACCIONAMIENTO
361,15f2b0afS,18.0,NORMAL,12/09/2025,531-26-905,POLÍN COLA,R008,LADO ACCIONAMIENTO
362,94db4d19D,12.0,NORMAL,26/09/2025,531-26-905,POLÍN COLA,R008,LADO ACCIONAMIENTO
363,ac6a6e71F,26.0,NORMAL,24/10/2025,531-26-905,POLÍN COLA,R008,LADO ACCIONAMIENTO
364,2fadbf3cD,11.0,NORMAL,06/06/2025,531-26-906,POLÍN COLA,R008,LADO ACCIONAMIENTO
365,f5b415d2S,14.0,NORMAL,06/06/2025,531-26-906,POLÍN MOTRIZ,R008,LADO LIBRE
366,3cbd4f88,7.0,NORMAL,10/06/2025,531-26-906,POLÍN MOTRIZ,R008,LADO LIBRE
367,daa70633S,13.0,NORMAL,06/06/2025,531-26-906,POLÍN COLA,R008,LADO LIBRE
368,e5aba228,6.0,NORMAL,10/06/2025,531-26-906,POLÍN COLA,R008,LADO LIBRE
369,d5c2f6e9S,11.0,NORMAL,06/06/2025,531-26-910,POLÍN COLA,R008,LADO LIBRE
370,64d10f06,6.0,NORMAL,10/06/2025,531-26-910,POLÍN COLA,R008,LADO LIBRE
371,7070a412C,16.0,NORMAL,14/08/2025,531-26-910,POLÍN COLA,R008,LADO ACCIONAMIENTO
372,2d681e50,11.0,NORMAL,10/06/2025,531-26-910,POLÍN COLA,R008,LADO ACCIONAMIENTO
373,472b859fV,9.0,NORMAL,06/06/2025,531-26-910,POLÍN MOTRIZ,R008,LADO LIBRE
374,472b859f,8.0,NORMAL,10/06/2025,531-26-910,POLÍN MOTRIZ,R008,LADO LIBRE
375,69eeaac6c,19.0,NORMAL,06/06/2025,531-26-910,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
376,4b95d9f0,15.0,NORMAL,10/06/2025,531-26-910,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
377,6b8bc5d7,8.0,NORMAL,10/06/2025,531-26-911,POLÍN COLA,R008,LADO ACCIONAMIENTO
378,896e2bfdS,17.0,NORMAL,06/06/2025,531-26-911,POLÍN COLA,R008,LADO LIBRE
379,349a0784,12.0,NORMAL,10/06/2025,531-26-911,POLÍN COLA,R008,LADO LIBRE
380,6ecbb76eC,12.0,NORMAL,06/06/2025,531-26-911,POLÍN MOTRIZ,R008,LADO LIBRE
381,6fda66b0,16.0,NORMAL,10/06/2025,531-26-911,POLÍN MOTRIZ,R008,LADO LIBRE
382,26781ba6,17.0,NORMAL,12/06/2025,531-26-1022,POLÍN COLA,R001,LADO ACCIONAMIENTO
383,0eed3829,10.0,NORMAL,12/06/2025,531-26-1022,POLÍN COLA,R001,LADO LIBRE
384,fc486738,10.0,NORMAL,12/06/2025,531-26-1022,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
385,f2ba82a9,20.0,NORMAL,12/06/2025,531-26-1022,POLÍN MOTRIZ,R001,LADO LIBRE
386,a903e4f4,29.0,ENFRIAR,12/06/2025,531-26-1022,REDUCTOR,R001,LADO ACCIONAMIENTO
387,1e60c5dd,10.0,NORMAL,12/06/2025,531-26-1041,POLÍN COLA,R001,LADO LIBRE
388,36c61f96,13.0,NORMAL,12/06/2025,531-26-1041,POLÍN COLA,R001,LADO ACCIONAMIENTO
389,904b90cb,19.0,NORMAL,12/06/2025,531-26-1041,POLÍN MOTRIZ,R001,LADO LIBRE
390,34d9ccc6,23.0,NORMAL,12/06/2025,531-26-1041,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
391,0600cacd,50.0,ENFRIAR,12/06/2025,531-26-1041,REDUCTOR,R001,LADO ACCIONAMIENTO
392,afd8e660r,15.0,NORMAL,12/06/2025,531-26-1042,POLÍN COLA,R001,LADO LIBRE
393,19a574fey,20.0,NORMAL,12/06/2025,531-26-1042,POLÍN COLA,R001,LADO ACCIONAMIENTO
394,4813916dr,10.0,NORMAL,12/06/2025,531-26-1042,POLÍN MOTRIZ,R001,LADO LIBRE
395,71a0b7fet,17.0,NORMAL,12/06/2025,531-26-1042,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
396,2ee0f982r,14.0,NORMAL,12/06/2025,531-26-1042,REDUCTOR,R001,LADO ACCIONAMIENTO
397,5eb2c383,11.0,NORMAL,12/06/2025,531-26-1049,POLÍN COLA,R001,LADO ACCIONAMIENTO
398,610b2a96,14.0,NORMAL,12/06/2025,531-26-1049,POLÍN COLA,R001,LADO LIBRE
399,1ad44260,15.0,NORMAL,12/06/2025,531-26-1049,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
400,f83ed18c,11.0,NORMAL,12/06/2025,531-26-1049,POLÍN MOTRIZ,R001,LADO LIBRE
401,84b8fb5c,18.0,NORMAL,12/06/2025,531-26-2041,POLÍN COLA,R002,LADO LIBRE
402,437aa4d0,16.0,NORMAL,12/06/2025,531-26-2041,POLÍN COLA,R002,LADO ACCIONAMIENTO
403,385fc343,21.0,NORMAL,12/06/2025,531-26-2041,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
404,57151c0d,53.0,ENFRIAR,12/06/2025,531-26-2041,REDUCTOR,R002,LADO ACCIONAMIENTO
405,618d9da4,24.0,NORMAL,12/06/2025,531-26-2041,POLÍN MOTRIZ,R002,LADO LIBRE
406,a366f700,21.0,NORMAL,12/06/2025,531-26-5020,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
407,2895ebf4,38.0,ENFRIAR,12/06/2025,531-26-5020,REDUCTOR,R002,LADO ACCIONAMIENTO
408,203f8ebe,22.0,NORMAL,12/06/2025,531-26-5020,POLÍN MOTRIZ,R002,LADO LIBRE
409,cc0aeb5d,20.0,NORMAL,12/06/2025,531-26-1049,REDUCTOR,R001,LADO ACCIONAMIENTO
410,0a95a935,19.0,NORMAL,12/06/2025,531-26-5020,POLÍN COLA,R002,LADO LIBRE
411,e8ec9d0c,17.0,NORMAL,12/06/2025,531-26-5020,POLÍN COLA,R002,LADO ACCIONAMIENTO
412,4a432196,15.0,NORMAL,12/06/2025,531-26-2049,POLÍN COLA,R002,LADO ACCIONAMIENTO
413,c537cbec,14.0,NORMAL,12/06/2025,531-26-2049,POLÍN COLA,R002,LADO LIBRE
414,349b5a0e,22.0,NORMAL,12/06/2025,531-26-2049,REDUCTOR,R002,LADO ACCIONAMIENTO
415,4becb0c7,20.0,NORMAL,12/06/2025,531-26-2049,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
416,c9dc09f7,10.0,NORMAL,12/06/2025,531-26-2049,POLÍN MOTRIZ,R002,LADO LIBRE
417,57a12376c,11.0,NORMAL,23/05/2025,531-26-5103,POLÍN COLA,R006,LADO ACCIONAMIENTO
418,57a12376,11.0,NORMAL,12/06/2025,531-26-5103,POLÍN COLA,R006,LADO ACCIONAMIENTO
419,529b22b4,14.0,NORMAL,12/06/2025,531-26-2022,POLÍN COLA,R002,LADO LIBRE
420,a65aede8,14.0,NORMAL,12/06/2025,531-26-2022,POLÍN MOTRIZ,R002,LADO LIBRE
421,8850917ac,10.0,NORMAL,23/05/2025,531-26-5103,POLÍN COLA,R006,LADO LIBRE
422,8850917a,10.0,NORMAL,12/06/2025,531-26-5103,POLÍN COLA,R006,LADO LIBRE
423,711ffe92,19.0,NORMAL,12/06/2025,531-26-2022,POLÍN COLA,R002,LADO ACCIONAMIENTO
424,cd1ca97a,19.0,NORMAL,12/06/2025,531-26-2022,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
425,5676fc0b,31.0,ENFRIAR,12/06/2025,531-26-2022,REDUCTOR,R002,LADO ACCIONAMIENTO
426,b9fc7dd9,20.0,NORMAL,12/06/2025,531-26-5023,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
427,66a0a0a8,38.0,ENFRIAR,12/06/2025,531-26-5023,REDUCTOR,R002,LADO ACCIONAMIENTO
428,ccc4830f,6.0,NORMAL,12/06/2025,531-26-5023,POLÍN COLA,R002,LADO ACCIONAMIENTO
429,34c9097c,12.0,NORMAL,12/06/2025,531-26-5023,POLÍN COLA,R002,LADO LIBRE
430,d3d3531d,17.0,NORMAL,12/06/2025,531-26-5023,POLÍN MOTRIZ,R002,LADO LIBRE
431,ec8a6efd,10.0,NORMAL,12/06/2025,531-26-5103,POLÍN CONDUCIDO CONTRAPESO,R006,LADO LIBRE
432,066c3803,10.0,NORMAL,12/06/2025,531-26-5103,POLÍN CONDUCIDO CONTRAPESO,R006,LADO LIBRE
433,71103348c,13.0,NORMAL,23/05/2025,531-26-5103,POLÍN MOTRIZ,R006,LADO LIBRE
434,71103348,13.0,NORMAL,12/06/2025,531-26-5103,POLÍN MOTRIZ,R006,LADO LIBRE
435,a0a43927,10.0,NORMAL,12/06/2025,531-26-5103,POLÍN ENVOLVENTE,R006,LADO LIBRE
436,b142580a,15.0,NORMAL,12/06/2025,531-26-5103,POLÍN MOTRIZ,R006,LADO ACCIONAMIENTO
437,9265bdcd,35.0,ENFRIAR,12/06/2025,531-26-5103,REDUCTOR,R006,LADO ACCIONAMIENTO
438,9265bdcdcopy,35.0,ENFRIAR,23/05/2025,531-26-5103,REDUCTOR,R006,LADO ACCIONAMIENTO
439,e0223e87,10.0,NORMAL,12/06/2025,531-26-5103,POLÍN ENVOLVENTE,R006,LADO ACCIONAMIENTO
440,eeca4475,18.0,NORMAL,12/06/2025,531-26-5102,POLÍN COLA,R006,LADO LIBRE
441,565670cf,18.0,NORMAL,12/06/2025,531-26-5102,POLÍN COLA,R006,LADO ACCIONAMIENTO
442,063c291a,15.0,NORMAL,12/06/2025,531-26-5102,POLÍN MOTRIZ,R006,LADO LIBRE
443,eef97681,15.0,NORMAL,12/06/2025,531-26-5102,POLÍN MOTRIZ,R006,LADO ACCIONAMIENTO
444,05cf92d7,30.0,ENFRIAR,12/06/2025,531-26-5102,REDUCTOR,R006,LADO ACCIONAMIENTO
445,7bca6bbd,13.0,NORMAL,12/06/2025,531-26-5100,POLÍN MOTRIZ,R006,LADO ACCIONAMIENTO
446,176f0d6f,30.0,ENFRIAR,12/06/2025,531-26-5100,REDUCTOR,R006,LADO ACCIONAMIENTO
447,21055375,11.0,NORMAL,12/06/2025,531-26-5100,POLÍN MOTRIZ,R006,LADO LIBRE
448,d0719884,16.0,NORMAL,12/06/2025,531-26-5100,POLÍN COLA,R006,LADO ACCIONAMIENTO
449,bdad28c4,18.0,NORMAL,12/06/2025,531-26-5100,POLÍN COLA,R006,LADO LIBRE
450,a6bb86cf,11.0,NORMAL,12/06/2025,531-26-5001,POLÍN COLA,R001,LADO ACCIONAMIENTO
451,0dd659a3g,23.0,NORMAL,12/06/2025,531-26-5001,POLÍN COLA,R001,LADO LIBRE
452,6c7b1bbc,19.0,NORMAL,12/06/2025,531-26-5001,POLÍN CONDUCIDO CONTRAPESO,R001,LADO ACCIONAMIENTO
453,7d9da8c4,20.0,NORMAL,12/06/2025,531-26-5001,POLÍN CONDUCIDO CONTRAPESO,R001,LADO ACCIONAMIENTO
454,be3228c9,17.0,NORMAL,12/06/2025,531-26-5001,POLÍN CONDUCIDO CONTRAPESO,R001,LADO ACCIONAMIENTO
455,38174248,18.0,NORMAL,16/06/2025,531-26-3050,POLÍN COLA,R003,LADO LIBRE
456,e6b090c0,13.0,NORMAL,16/06/2025,531-26-3050,POLÍN COLA,R003,LADO ACCIONAMIENTO
457,fb06d7adcopy,22.0,NORMAL,04/06/2025,531-26-3051,POLÍN MOTRIZ,R003,LADO LIBRE
458,fb06d7ad,22.0,NORMAL,16/06/2025,531-26-3051,POLÍN MOTRIZ,R003,LADO LIBRE
459,06be6531,27.0,NORMAL,16/06/2025,531-26-3051,POLÍN ENVOLVENTE,R003,LADO LIBRE
460,99cae6f4copy,47.0,ENFRIAR,04/06/2025,531-26-3051,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
461,99cae6f4,47.0,ENFRIAR,16/06/2025,531-26-3051,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
462,860f116e,36.0,ENFRIAR,16/06/2025,531-26-3051,POLÍN ENVOLVENTE,R003,LADO ACCIONAMIENTO
463,3dee9bfa,36.0,ENFRIAR,04/06/2025,531-26-3051,REDUCTOR,R003,LADO ACCIONAMIENTO
464,3dee9bfacopy,36.0,ENFRIAR,16/06/2025,531-26-3051,REDUCTOR,R003,LADO ACCIONAMIENTO
465,a0f4afc9,39.0,ENFRIAR,16/06/2025,531-26-3050,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
