ID_ INCIDENCIA,ID_COMPONENTE,RODAMIENTO_TERMOGRAFIA,FOTO_1,URL_F1_POL,URL_APP_F1,NUMERO_POLIN,LADO_POLIN,NIVEL_DAÑO,DESCRIPCION_INCIDENCIA,TEMP_F1,ESTADO_TEMP,FOTO2_INC_CHUTE,NIVEL_DAÑO_CHUTE,POSICION_POLIN_CARGA,NUMERO_CHUTE,DESCRIPCION_INC_CHUTE,DESCRIPCION_INC_CONTRAPESO,DESCRIPCION_INC_RASPADORES,DESCRIPCION_INC_CORREA,DESCRIPCION_INC_POL_PRIN,FOTO6_INC_POL_PRIN,FOTO3_INC_CONTRA,FOTO4_INC_CINTA,FOTO5_INC_RASPADOR,FOTO45_INC_POLIN,FECHA_INSPECCION,TAG_EQUIPO,DESCRIPCION_COIMPONENTE,CONCATE_DESCRIP_TAG,RUTA_INSP,ESTADO_V2,ESTADO_INCIDENCIA
1f56f271,COMP01106,,5_3 INCIDENCIA_POLINES_Images/1f56f271.FOTO_1.164639.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/1f56f271.FOTO_1.164639.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/1f56f271.FOTO_1.164639.jpg,,LADO ACCIONAMIENTO,,,17.0,NORMAL,,,,,,,,,,,,,,,04/06/2025,531-26-1154,POLÍN COLA,531-26-1154 POLÍN COLA,R009,NORMAL,
6b188bd3,COMP01106,,5_3 INCIDENCIA_POLINES_Images/6b188bd3.FOTO_1.164650.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/6b188bd3.FOTO_1.164650.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/6b188bd3.FOTO_1.164650.jpg,,LADO LIBRE,,,21.4,NORMAL,,,,,,,,,,,,,,,04/06/2025,531-26-1154,POLÍN COLA,531-26-1154 POLÍN COLA,R009,NORMAL,
3bc9120b,COMP01125,,5_3 INCIDENCIA_POLINES_Images/3bc9120b.FOTO_1.164701.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/3bc9120b.FOTO_1.164701.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/3bc9120b.FOTO_1.164701.jpg,,LADO ACCIONAMIENTO,,,21.0,NORMAL,,,,,,,,,,,,,,,04/06/2025,531-26-2154,POLÍN COLA,531-26-2154 POLÍN COLA,R009,NORMAL,
8f3523bb,COMP01125,,5_3 INCIDENCIA_POLINES_Images/8f3523bb.FOTO_1.181725.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/8f3523bb.FOTO_1.181725.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/8f3523bb.FOTO_1.181725.jpg,,LADO LIBRE,,,17.2,NORMAL,,,,,,,,,,,,,,,04/06/2025,531-26-2154,POLÍN COLA,531-26-2154 POLÍN COLA,R009,NORMAL,
da116c8d,COMP01107,,5_3 INCIDENCIA_POLINES_Images/da116c8d.FOTO_1.181735.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/da116c8d.FOTO_1.181735.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/da116c8d.FOTO_1.181735.jpg,,LADO ACCIONAMIENTO,,,16.9,NORMAL,,,,,,,,,,,,,,,04/06/2025,531-26-1154,POLÍN ENVOLVENTE,531-26-1154 POLÍN ENVOLVENTE,R009,NORMAL,
bc0b2c58,COMP01107,,5_3 INCIDENCIA_POLINES_Images/bc0b2c58.FOTO_1.181745.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/bc0b2c58.FOTO_1.181745.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/bc0b2c58.FOTO_1.181745.jpg,,LADO ACCIONAMIENTO,,,17.1,NORMAL,,,,,,,,,,,,,,,04/06/2025,531-26-1154,POLÍN ENVOLVENTE,531-26-1154 POLÍN ENVOLVENTE,R009,NORMAL,
21dc98f0,COMP01126,,5_3 INCIDENCIA_POLINES_Images/21dc98f0.FOTO_1.181755.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/21dc98f0.FOTO_1.181755.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/21dc98f0.FOTO_1.181755.jpg,,LADO LIBRE,,,20.7,NORMAL,,,,,,,,,,,,,,,04/06/2025,531-26-2154,POLÍN ENVOLVENTE,531-26-2154 POLÍN ENVOLVENTE,R009,NORMAL,
505dfbaf,COMP01126,,5_3 INCIDENCIA_POLINES_Images/505dfbaf.FOTO_1.181806.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/505dfbaf.FOTO_1.181806.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/505dfbaf.FOTO_1.181806.jpg,,LADO LIBRE,,,18.6,NORMAL,,,,,,,,,,,,,,,04/06/2025,531-26-2154,POLÍN ENVOLVENTE,531-26-2154 POLÍN ENVOLVENTE,R009,NORMAL,
3d2f5143,COMP01104,,5_3 INCIDENCIA_POLINES_Images/3d2f5143.FOTO_1.181818.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/3d2f5143.FOTO_1.181818.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/3d2f5143.FOTO_1.181818.jpg,,LADO ACCIONAMIENTO,,,28.1,NORMAL,,,,,,,,,,,,,,,04/06/2025,531-26-1154,POLÍN MOTRIZ,531-26-1154 POLÍN MOTRIZ,R009,NORMAL,
61299d5a,COMP01105,,5_3 INCIDENCIA_POLINES_Images/61299d5a.FOTO_1.181832.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/61299d5a.FOTO_1.181832.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/61299d5a.FOTO_1.181832.jpg,,LADO ACCIONAMIENTO,,,43.1,NORMAL,,,,,,,,,,,,,,,04/06/2025,531-26-1154,REDUCTOR,531-26-1154 REDUCTOR,R009,NORMAL,
ae0fa96d,COMP01104,,5_3 INCIDENCIA_POLINES_Images/ae0fa96d.FOTO_1.181846.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/ae0fa96d.FOTO_1.181846.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/ae0fa96d.FOTO_1.181846.jpg,,LADO LIBRE,,,25.1,NORMAL,,,,,,,,,,,,,,,04/06/2025,531-26-1154,POLÍN MOTRIZ,531-26-1154 POLÍN MOTRIZ,R009,NORMAL,
c9c7f26b,COMP01123,,5_3 INCIDENCIA_POLINES_Images/c9c7f26b.FOTO_1.181917.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/c9c7f26b.FOTO_1.181917.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/c9c7f26b.FOTO_1.181917.jpg,,LADO ACCIONAMIENTO,,,24.3,NORMAL,,,,,,,,,,,,,,,04/06/2025,531-26-2154,POLÍN MOTRIZ,531-26-2154 POLÍN MOTRIZ,R009,NORMAL,
97d4880c,COMP01124,,5_3 INCIDENCIA_POLINES_Images/97d4880c.FOTO_1.181929.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/97d4880c.FOTO_1.181929.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/97d4880c.FOTO_1.181929.jpg,,LADO ACCIONAMIENTO,,,37.4,NORMAL,,,,,,,,,,,,,,,04/06/2025,531-26-2154,REDUCTOR,531-26-2154 REDUCTOR,R009,NORMAL,
4227bc77,COMP01125,,5_3 INCIDENCIA_POLINES_Images/4227bc77.FOTO_1.182329.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/4227bc77.FOTO_1.182329.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/4227bc77.FOTO_1.182329.jpg,,LADO LIBRE,,,31.2,NORMAL,,,,,,,,,,,,,,,04/06/2025,531-26-2154,POLÍN COLA,531-26-2154 POLÍN COLA,R009,NORMAL,
692f011fc,COMP00555,,5_3 INCIDENCIA_POLINES_Images/692f011f.FOTO_1.193100.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/692f011f.FOTO_1.193100.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/692f011f.FOTO_1.193100.jpg,,LADO LIBRE,,,20.8,NORMAL,,,,,,,,,,,,,,,09/05/2025,531-26-1124,POLÍN COLA,531-26-1124 POLÍN COLA,R005,,
692f011f,COMP00555,,5_3 INCIDENCIA_POLINES_Images/692f011f.FOTO_1.193100.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/692f011f.FOTO_1.193100.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/692f011f.FOTO_1.193100.jpg,,LADO LIBRE,,,20.8,NORMAL,,,,,,,,,,,,,,,20/05/2025,531-26-1124,POLÍN COLA,531-26-1124 POLÍN COLA,R005,,
fb2d2db6c,COMP00555,,5_3 INCIDENCIA_POLINES_Images/fb2d2db6.FOTO_1.193110.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/fb2d2db6.FOTO_1.193110.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/fb2d2db6.FOTO_1.193110.jpg,,LADO ACCIONAMIENTO,,,19.1,NORMAL,,,,,,,,,,,,,,,09/05/2025,531-26-1124,POLÍN COLA,531-26-1124 POLÍN COLA,R005,,
fb2d2db6,COMP00555,,5_3 INCIDENCIA_POLINES_Images/fb2d2db6.FOTO_1.193110.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/fb2d2db6.FOTO_1.193110.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/fb2d2db6.FOTO_1.193110.jpg,,LADO ACCIONAMIENTO,,,19.1,NORMAL,,,,,,,,,,,,,,,20/05/2025,531-26-1124,POLÍN COLA,531-26-1124 POLÍN COLA,R005,,
d632323dc,COMP00553,,5_3 INCIDENCIA_POLINES_Images/d632323d.FOTO_1.193137.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/d632323d.FOTO_1.193137.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/d632323d.FOTO_1.193137.jpg,,LADO LIBRE,,,42.3,NORMAL,,,,,,,,,,,,,,,09/05/2025,531-26-1124,POLÍN MOTRIZ,531-26-1124 POLÍN MOTRIZ,R005,,
d632323d,COMP00553,,5_3 INCIDENCIA_POLINES_Images/d632323d.FOTO_1.193137.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/d632323d.FOTO_1.193137.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/d632323d.FOTO_1.193137.jpg,,LADO LIBRE,,,42.3,NORMAL,,,,,,,,,,,,,,,20/05/2025,531-26-1124,POLÍN MOTRIZ,531-26-1124 POLÍN MOTRIZ,R005,,
f651ca26c,COMP00553,,5_3 INCIDENCIA_POLINES_Images/f651ca26.FOTO_1.193147.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/f651ca26.FOTO_1.193147.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/f651ca26.FOTO_1.193147.jpg,,LADO ACCIONAMIENTO,,,42.4,NORMAL,,,,,,,,,,,,,,,09/05/2025,531-26-1124,POLÍN MOTRIZ,531-26-1124 POLÍN MOTRIZ,R005,,
f651ca26,COMP00553,,5_3 INCIDENCIA_POLINES_Images/f651ca26.FOTO_1.193147.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/f651ca26.FOTO_1.193147.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/f651ca26.FOTO_1.193147.jpg,,LADO ACCIONAMIENTO,,,42.4,NORMAL,,,,,,,,,,,,,,,20/05/2025,531-26-1124,POLÍN MOTRIZ,531-26-1124 POLÍN MOTRIZ,R005,,
be984056c,COMP00554,,5_3 INCIDENCIA_POLINES_Images/be984056.FOTO_1.193158.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/be984056.FOTO_1.193158.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/be984056.FOTO_1.193158.jpg,,LADO ACCIONAMIENTO,,,56.9,ENFRIAR,,,,,,,,,,,,,,,09/05/2025,531-26-1124,REDUCTOR,531-26-1124 REDUCTOR,R005,,
be984056,COMP00554,,5_3 INCIDENCIA_POLINES_Images/be984056.FOTO_1.193158.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/be984056.FOTO_1.193158.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/be984056.FOTO_1.193158.jpg,,LADO ACCIONAMIENTO,,,56.9,ENFRIAR,,,,,,,,,,,,,,,20/05/2025,531-26-1124,REDUCTOR,531-26-1124 REDUCTOR,R005,,
11d55b5fc,COMP00591,,5_3 INCIDENCIA_POLINES_Images/11d55b5f.FOTO_1.193215.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/11d55b5f.FOTO_1.193215.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/11d55b5f.FOTO_1.193215.jpg,,LADO ACCIONAMIENTO,,,44.7,NORMAL,,,,,,,,,,,,,,,09/05/2025,531-26-1152,POLÍN MOTRIZ,531-26-1152 POLÍN MOTRIZ,R005,,
11d55b5f,COMP00591,,5_3 INCIDENCIA_POLINES_Images/11d55b5f.FOTO_1.193215.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/11d55b5f.FOTO_1.193215.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/11d55b5f.FOTO_1.193215.jpg,,LADO ACCIONAMIENTO,,,44.7,NORMAL,,,,,,,,,,,,,,,20/05/2025,531-26-1152,POLÍN MOTRIZ,531-26-1152 POLÍN MOTRIZ,R005,,
e9c518ccc,COMP00592,,5_3 INCIDENCIA_POLINES_Images/e9c518cc.FOTO_1.193226.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/e9c518cc.FOTO_1.193226.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/e9c518cc.FOTO_1.193226.jpg,,LADO ACCIONAMIENTO,,,52.4,ENFRIAR,,,,,,,,,,,,,,,09/05/2025,531-26-1152,REDUCTOR,531-26-1152 REDUCTOR,R005,,
e9c518cc,COMP00592,,5_3 INCIDENCIA_POLINES_Images/e9c518cc.FOTO_1.193226.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/e9c518cc.FOTO_1.193226.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/e9c518cc.FOTO_1.193226.jpg,,LADO ACCIONAMIENTO,,,52.4,ENFRIAR,,,,,,,,,,,,,,,20/05/2025,531-26-1152,REDUCTOR,531-26-1152 REDUCTOR,R005,,
0fef3d22c,COMP00593,,5_3 INCIDENCIA_POLINES_Images/0fef3d22.FOTO_1.193236.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/0fef3d22.FOTO_1.193236.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/0fef3d22.FOTO_1.193236.jpg,,LADO ACCIONAMIENTO,,,26.6,NORMAL,,,,,,,,,,,,,,,09/05/2025,531-26-1152,POLÍN COLA,531-26-1152 POLÍN COLA,R005,,
0fef3d22,COMP00593,,5_3 INCIDENCIA_POLINES_Images/0fef3d22.FOTO_1.193236.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/0fef3d22.FOTO_1.193236.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/0fef3d22.FOTO_1.193236.jpg,,LADO ACCIONAMIENTO,,,26.6,NORMAL,,,,,,,,,,,,,,,20/05/2025,531-26-1152,POLÍN COLA,531-26-1152 POLÍN COLA,R005,,
0e030c97c,COMP00593,,5_3 INCIDENCIA_POLINES_Images/0e030c97.FOTO_1.193248.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/0e030c97.FOTO_1.193248.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/0e030c97.FOTO_1.193248.jpg,,LADO LIBRE,,,28.2,NORMAL,,,,,,,,,,,,,,,09/05/2025,531-26-1152,POLÍN COLA,531-26-1152 POLÍN COLA,R005,,
0e030c97,COMP00593,,5_3 INCIDENCIA_POLINES_Images/0e030c97.FOTO_1.193248.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/0e030c97.FOTO_1.193248.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/0e030c97.FOTO_1.193248.jpg,,LADO LIBRE,,,28.2,NORMAL,,,,,,,,,,,,,,,20/05/2025,531-26-1152,POLÍN COLA,531-26-1152 POLÍN COLA,R005,,
d38e1650,COMP00591,,5_3 INCIDENCIA_POLINES_Images/d38e1650.FOTO_1.193259.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/d38e1650.FOTO_1.193259.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/d38e1650.FOTO_1.193259.jpg,,LADO LIBRE,,,39.1,NORMAL,,,,,,,,,,,,,,,23/05/2025,531-26-1152,POLÍN MOTRIZ,531-26-1152 POLÍN MOTRIZ,R005,,
5293c7fec,COMP00650,,5_3 INCIDENCIA_POLINES_Images/5293c7fe.FOTO_1.210714.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/5293c7fe.FOTO_1.210714.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/5293c7fe.FOTO_1.210714.jpg,,LADO LIBRE,,,19.0,NORMAL,,,,,,,,,,,,,,,09/05/2025,531-26-2124,POLÍN COLA,531-26-2124 POLÍN COLA,R005,,
5293c7fe,COMP00650,,5_3 INCIDENCIA_POLINES_Images/5293c7fe.FOTO_1.210714.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/5293c7fe.FOTO_1.210714.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/5293c7fe.FOTO_1.210714.jpg,,LADO LIBRE,,,19.0,NORMAL,,,,,,,,,,,,,,,20/05/2025,531-26-2124,POLÍN COLA,531-26-2124 POLÍN COLA,R005,,
3a33daafc,COMP00650,,5_3 INCIDENCIA_POLINES_Images/3a33daaf.FOTO_1.210724.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/3a33daaf.FOTO_1.210724.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/3a33daaf.FOTO_1.210724.jpg,,LADO ACCIONAMIENTO,,,19.0,NORMAL,,,,,,,,,,,,,,,09/05/2025,531-26-2124,POLÍN COLA,531-26-2124 POLÍN COLA,R005,,
3a33daaf,COMP00650,,5_3 INCIDENCIA_POLINES_Images/3a33daaf.FOTO_1.210724.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/3a33daaf.FOTO_1.210724.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/3a33daaf.FOTO_1.210724.jpg,,LADO ACCIONAMIENTO,,,19.0,NORMAL,,,,,,,,,,,,,,,20/05/2025,531-26-2124,POLÍN COLA,531-26-2124 POLÍN COLA,R005,,
